feature	percentage_gene_gc_content	gene_biotype	start_position	end_position	hgnc_id	hgnc_symbol	length
ENSG00000198315	38.62	protein_coding	28141883	28159460	HGNC:12983	ZKSCAN8	17577
ENSG00000198324	57.94	protein_coding	111360651	111369121	HGNC:26509	PHETA1	8470
ENSG00000198331	41.34	protein_coding	125883614	125900646	HGNC:26558	HYLS1	17032
ENSG00000198342	44.79	protein_coding	12345944	12365905	HGNC:20877	ZNF442	19961
ENSG00000198355	68.65	protein_coding	49960768	49964072	HGNC:19310	PIM3	3304
ENSG00000198356	53.33	protein_coding	12737139	12748323	HGNC:752	GET3	11184
ENSG00000198363	38.17	protein_coding	61500556	61714640	HGNC:757	ASPH	214084
ENSG00000198369	43.76	protein_coding	65310851	65432637	HGNC:17722	SPRED2	121786
ENSG00000198373	45.59	protein_coding	69762328	69941741	HGNC:16804	WWP2	179413
ENSG00000198382	38.74	protein_coding	75815210	76144232	HGNC:12640	UVRAG	329022
ENSG00000198393	43.05	protein_coding	132986365	133032952	HGNC:13053	ZNF26	46587
ENSG00000198399	39.86	protein_coding	24202864	24360536	HGNC:6184	ITSN2	157672
ENSG00000198408	41.92	protein_coding	101784443	101818465	HGNC:7056	OGA	34022
ENSG00000198417	51.79	protein_coding	56657731	56660698	HGNC:7398	MT1F	2967
ENSG00000198420	39.07	protein_coding	143851375	143902198	HGNC:22201	TCAF1	50823
ENSG00000198435	59.22	protein_coding	137299631	137302271	HGNC:33843	NRARP	2640
ENSG00000198455	46.48	protein_coding	57592011	57597477	HGNC:13199	ZXDB	5466
ENSG00000198464	42.41	protein_coding	52297169	52325922	HGNC:23305	ZNF480	28753
ENSG00000198466	46.52	protein_coding	57849859	57865117	HGNC:30955	ZNF587	15258
ENSG00000198467	54.9	protein_coding	35681992	35690056	HGNC:12011	TPM2	8064
ENSG00000198468	46.72	lncRNA	212852105	212858309	HGNC:39077	FLVCR1-DT	6204
ENSG00000198482	44.95	protein_coding	52527652	52564464	HGNC:33230	ZNF808	36812
ENSG00000198492	43.57	protein_coding	28736621	28769775	HGNC:31675	YTHDF2	33154
ENSG00000198496	47.57	lncRNA	43125420	43153671	HGNC:20691	NBR2	28251
ENSG00000198498	36.88	protein_coding	163494442	163520539	HGNC:25638	TMA16	26097
ENSG00000198513	37.83	protein_coding	50532509	50634017	HGNC:11231	ATL1	101508
ENSG00000198517	63.41	protein_coding	1530702	1543043	HGNC:6782	MAFK	12341
ENSG00000198522	41.23	protein_coding	27628247	27651511	HGNC:17030	GPN1	23264
ENSG00000198538	45.1	protein_coding	52797408	52857600	HGNC:13073	ZNF28	60192
ENSG00000198546	55.28	protein_coding	133308914	133313162	HGNC:28445	ZNF511	4248
ENSG00000198551	48.22	protein_coding	11559374	11619161	HGNC:30570	ZNF627	59787
ENSG00000198554	39.43	protein_coding	54938949	55027105	HGNC:23170	WDHD1	88156
ENSG00000198556	47.74	protein_coding	99472890	99503650	HGNC:27801	ZNF789	30760
ENSG00000198561	42.81	protein_coding	57753243	57819546	HGNC:2515	CTNND1	66303
ENSG00000198563	47.24	protein_coding	31530219	31542448	HGNC:13917	DDX39B	12229
ENSG00000198585	48.83	protein_coding	131381671	131388830	HGNC:26442	NUDT16	7159
ENSG00000198586	38.08	protein_coding	170990823	171231314	HGNC:11841	TLK1	240491
ENSG00000198589	36.23	protein_coding	150264435	151015727	HGNC:1742	LRBA	751292
ENSG00000198590	42.5	lncRNA	37381062	37440186	HGNC:24082	APRG1	59124
ENSG00000198604	39.75	protein_coding	34752731	34875647	HGNC:960	BAZ1A	122916
ENSG00000198612	38.3	protein_coding	237085882	237100474	HGNC:24335	COPS8	14592
ENSG00000198618	49	processed_pseudogene	18857779	18858276	HGNC:17236	PPIAP22	497
ENSG00000198624	45.8	protein_coding	151181052	151224093	HGNC:24487	CCDC69	43041
ENSG00000198625	42.52	protein_coding	204516379	204558120	HGNC:6974	MDM4	41741
ENSG00000198642	37.46	protein_coding	21320024	21335404	HGNC:18732	KLHL9	15380
ENSG00000198646	43.48	protein_coding	34689097	34825651	HGNC:15936	NCOA6	136554
ENSG00000198648	40.12	protein_coding	167954020	168247595	HGNC:17717	STK39	293575
ENSG00000198663	42.84	protein_coding	36871870	36928964	HGNC:21114	C6orf89	57094
ENSG00000198668	47.08	protein_coding	90396502	90408268	HGNC:1442	CALM1	11766
ENSG00000198677	35.57	protein_coding	95461755	95555050	HGNC:23639	SKIC3	93295
ENSG00000198680	62.4	protein_coding	25676969	25678444	HGNC:31010	TUSC1	1475
ENSG00000198689	40.97	protein_coding	135973841	136047269	HGNC:11079	SLC9A6	73428
ENSG00000198690	42.81	protein_coding	30890559	30943108	HGNC:29170	FAN1	52549
ENSG00000198700	41.9	protein_coding	201829149	201884291	HGNC:19425	IPO9	55142
ENSG00000198707	33.88	protein_coding	88049016	88142099	HGNC:29021	CEP290	93083
ENSG00000198712	46.2	protein_coding	7586	8269	HGNC:7421	MT-CO2	683
ENSG00000198715	53.92	protein_coding	156290089	156295689	HGNC:29436	GLMP	5600
ENSG00000198718	37.86	protein_coding	44962190	45074431	HGNC:19959	TOGARAM1	112241
ENSG00000198720	55.54	protein_coding	29589769	29614761	HGNC:26363	ANKRD13B	24992
ENSG00000198722	41.63	protein_coding	35161992	35405338	HGNC:12566	UNC13B	243346
ENSG00000198727	46.28	protein_coding	14747	15887	HGNC:7427	MT-CYB	1140
ENSG00000198728	55.32	protein_coding	102106489	102120368	HGNC:6532	LDB1	13879
ENSG00000198729	43.92	protein_coding	150143044	150250392	HGNC:14952	PPP1R14C	107348
ENSG00000198730	41.1	protein_coding	10751018	10801625	HGNC:16850	CTR9	50607
ENSG00000198736	58.32	protein_coding	1938229	1943199	HGNC:14133	MSRB1	4970
ENSG00000198740	41.52	protein_coding	49289206	49362473	HGNC:29147	ZNF652	73267
ENSG00000198742	42.72	protein_coding	99027440	99144108	HGNC:16807	SMURF1	116668
ENSG00000198743	39.02	protein_coding	34073578	34106260	HGNC:11038	SLC5A3	32682
ENSG00000198746	50.12	protein_coding	26890488	26900467	HGNC:25720	GPATCH3	9979
ENSG00000198752	48.99	protein_coding	102932380	103057549	HGNC:1738	CDC42BPB	125169
ENSG00000198753	66.13	protein_coding	153764196	153779346	HGNC:9105	PLXNB3	15150
ENSG00000198755	56.98	protein_coding	35468401	35470785	HGNC:10299	RPL10A	2384
ENSG00000198763	42.99	protein_coding	4470	5511	HGNC:7456	MT-ND2	1041
ENSG00000198783	42.67	protein_coding	34961540	34963777	HGNC:28291	ZNF830	2237
ENSG00000198791	36.74	protein_coding	17224966	17246878	HGNC:14101	CNOT7	21912
ENSG00000198792	53.5	protein_coding	38219291	38273010	HGNC:1310	TMEM184B	53719
ENSG00000198793	44.55	protein_coding	11106535	11262556	HGNC:3942	MTOR	156021
ENSG00000198794	48.31	protein_coding	74957219	75021495	HGNC:30386	SCAMP5	64276
ENSG00000198799	41.19	protein_coding	113073198	113132260	HGNC:20889	LRIG2	59062
ENSG00000198804	46.24	protein_coding	5904	7445	HGNC:7419	MT-CO1	1541
ENSG00000198805	44.72	protein_coding	20461992	20477094	HGNC:7892	PNP	15102
ENSG00000198814	38.63	protein_coding	30653359	30731462	HGNC:4289	GK	78103
ENSG00000198815	38.57	protein_coding	42176539	42335877	HGNC:29178	FOXJ3	159338
ENSG00000198816	60.97	protein_coding	7515292	7521025	HGNC:16838	ZNF358	5733
ENSG00000198818	43.21	protein_coding	166319728	166342576	HGNC:21102	SFT2D1	22848
ENSG00000198824	42.87	protein_coding	114314482	114337626	HGNC:20311	CHAMP1	23144
ENSG00000198825	41.23	protein_coding	119726042	119829147	HGNC:17054	INPP5F	103105
ENSG00000198826	37.89	protein_coding	32615144	32639941	HGNC:15783	ARHGAP11A	24797
ENSG00000198830	46.05	protein_coding	26472440	26478209	HGNC:4986	HMGN2	5769
ENSG00000198832	49.48	protein_coding	31104772	31120069	HGNC:30397	SELENOM	15297
ENSG00000198833	39.93	protein_coding	89326625	89352722	HGNC:17598	UBE2J1	26097
ENSG00000198836	36.98	protein_coding	193593144	193697811	HGNC:8140	OPA1	104667
ENSG00000198837	56.5	protein_coding	153929501	153946718	HGNC:29044	DENND4B	17217
ENSG00000198839	37.35	protein_coding	112206695	112343934	HGNC:13070	ZNF277	137239
ENSG00000198840	40.17	protein_coding	10059	10404	HGNC:7458	MT-ND3	345
ENSG00000198841	55.33	protein_coding	52032103	52033810	HGNC:25160	KTI12	1707
ENSG00000198843	37.86	protein_coding	150602875	150630436	HGNC:18136	SELENOT	27561
ENSG00000198844	55.26	protein_coding	8310241	8322514	HGNC:15590	ARHGEF15	12273
ENSG00000198853	44.22	protein_coding	35490111	35561898	HGNC:23625	RUSC2	71787
ENSG00000198855	50.26	protein_coding	108515277	108525837	HGNC:18416	FICD	10560
ENSG00000198856	39.57	protein_coding	108650585	108667820	HGNC:24448	OSTC	17235
ENSG00000198858	58.93	protein_coding	896503	913245	HGNC:28270	R3HDM4	16742
ENSG00000198860	38.96	protein_coding	184051651	184123978	HGNC:16791	TSEN15	72327
ENSG00000198862	36.74	protein_coding	28928144	28992956	HGNC:13082	LTN1	64812
ENSG00000198863	47.3	protein_coding	42980565	42995142	HGNC:25418	RUNDC1	14577
ENSG00000198870	54.49	protein_coding	133376366	133406096	HGNC:28669	STKLD1	29730
ENSG00000198873	50.47	protein_coding	119207571	119459745	HGNC:4544	GRK5	252174
ENSG00000198874	41.67	protein_coding	66995173	67239514	HGNC:25598	TYW1	244341
ENSG00000198876	45.99	protein_coding	34086387	34127399	HGNC:19911	DCAF12	41012
ENSG00000198885	50.8	protein_coding	96325317	96330517	HGNC:29371	ITPRIPL1	5200
ENSG00000198886	44.27	protein_coding	10760	12137	HGNC:7459	MT-ND4	1377
ENSG00000198887	36.37	protein_coding	70258978	70354873	HGNC:20465	SMC5	95895
ENSG00000198888	47.7	protein_coding	3307	4262	HGNC:7455	MT-ND1	955
ENSG00000198890	39.33	protein_coding	107056674	107067636	HGNC:18241	PRMT6	10962
ENSG00000198892	58.03	protein_coding	201888680	201892587	HGNC:27139	SHISA4	3907
ENSG00000198894	42.97	protein_coding	77098126	77117287	HGNC:20365	CIPC	19161
ENSG00000198898	38.99	protein_coding	116811070	116922049	HGNC:1490	CAPZA2	110979
ENSG00000198899	44.2	protein_coding	8527	9207	HGNC:7414	MT-ATP6	680
ENSG00000198900	39.86	protein_coding	41028822	41124487	HGNC:11986	TOP1	95665
ENSG00000198909	45.21	protein_coding	63622415	63696305	HGNC:6855	MAP3K3	73890
ENSG00000198911	48.19	protein_coding	41833105	41907306	HGNC:11290	SREBF2	74201
ENSG00000198912	49.32	protein_coding	3889125	3900293	HGNC:27915	C1orf174	11168
ENSG00000198918	46.07	protein_coding	119786504	119791630	HGNC:10350	RPL39	5126
ENSG00000198919	35.7	protein_coding	108589705	108694840	HGNC:30938	DZIP3	105135
ENSG00000198920	41.53	protein_coding	6578147	6640711	HGNC:29110	KIAA0753	62564
ENSG00000198924	36.75	protein_coding	113834725	113854383	HGNC:17660	DCLRE1A	19658
ENSG00000198925	55.52	protein_coding	219219380	219229717	HGNC:22408	ATG9A	10337
ENSG00000198929	42.44	protein_coding	162069691	162370475	HGNC:16859	NOS1AP	300784
ENSG00000198931	64.29	protein_coding	88809339	88811937	HGNC:626	APRT	2598
ENSG00000198933	58.59	protein_coding	47694161	47712052	HGNC:30140	TBKBP1	17891
ENSG00000198937	52.28	protein_coding	37482938	37499893	HGNC:21239	CCDC167	16955
ENSG00000198938	46.56	protein_coding	9207	9990	HGNC:7422	MT-CO3	783
ENSG00000198951	53.26	protein_coding	42058334	42070842	HGNC:7631	NAGA	12508
ENSG00000198952	49.82	protein_coding	156249224	156282825	HGNC:24644	SMG5	33601
ENSG00000198954	43.16	protein_coding	68988803	69043544	HGNC:23419	KIFBP	54741
ENSG00000198960	51.56	protein_coding	101615118	101618001	HGNC:26094	ARMCX6	2883
ENSG00000198961	37.65	protein_coding	109334713	109409974	HGNC:17481	PJA2	75261
ENSG00000198964	39.37	protein_coding	50305586	50625163	HGNC:29799	SGMS1	319577
ENSG00000199753	51.43	snoRNA	64146083	64146152	HGNC:32768	SNORD104	69
ENSG00000200534	40.77	snoRNA	132817219	132817348	HGNC:32623	SNORA33	129
ENSG00000203326	43.64	protein_coding	53365693	53392217	HGNC:29423	ZNF525	26524
ENSG00000203362	41.46	lncRNA	43588230	43591362	HGNC:40459	POLH-AS1	3132
ENSG00000203485	62.41	protein_coding	104681146	104722535	HGNC:23791	INF2	41389
ENSG00000203497	52.49	lncRNA	110868890	110872366	HGNC:27425	PDCD4-AS1	3476
ENSG00000203499	49.91	protein_coding	143734139	143790645	HGNC:49576	IQANK1	56506
ENSG00000203666	42.37	protein_coding	244969682	245127164	HGNC:28166	EFCAB2	157482
ENSG00000203668	38.23	protein_coding	241628851	241640369	HGNC:1941	CHML	11518
ENSG00000203705	40.56	protein_coding	212791828	212816830	HGNC:27010	TATDN3	25002
ENSG00000203724	40.5	protein_coding	197902630	197907367	HGNC:30003	C1orf53	4737
ENSG00000203739	40.71	lncRNA	173417789	173489407	HGNC:54870	PRDX6-AS1	71618
ENSG00000203760	35.6	protein_coding	126340115	126348875	HGNC:21488	CENPW	8760
ENSG00000203761	52.8	transcribed_unprocessed_pseudogene	155745829	155750137	HGNC:26329	MSTO2P	4308
ENSG00000203778	36.13	protein_coding	112087591	112102790	HGNC:33858	FAM229B	15199
ENSG00000203780	41.48	protein_coding	125896564	126009592	HGNC:23527	FANK1	113028
ENSG00000203791	40.88	protein_coding	124748149	124791887	HGNC:33787	EEF1AKMT2	43738
ENSG00000203814	41.91	protein_coding	149782689	149812373	HGNC:24700	H2BC18	29684
ENSG00000203865	44.02	lncRNA	116378437	116421301	HGNC:28262	ATP1A1-AS1	42864
ENSG00000203875	41.08	lncRNA	85644369	85678943	HGNC:21026	SNHG5	34574
ENSG00000203879	59.79	protein_coding	154436913	154443467	HGNC:4226	GDI1	6554
ENSG00000203880	44.52	protein_coding	64255695	64304820	HGNC:15882	PCMTD2	49125
ENSG00000203896	68.95	protein_coding	63736283	63739103	HGNC:26016	LIME1	2820
ENSG00000203950	60.16	protein_coding	135050932	135052196	HGNC:24514	RTL8A	1264
ENSG00000203965	35.15	protein_coding	63523372	63572693	HGNC:29379	EFCAB7	49321
ENSG00000203993	56.77	lncRNA	137615326	137618906	HGNC:23395	ARRDC1-AS1	3580
ENSG00000203995	43.56	protein_coding	52842511	52894998	HGNC:32058	ZYG11A	52487
ENSG00000204054	54.95	lncRNA	129476946	129513769	HGNC:48716	LINC00963	36823
ENSG00000204060	58.03	protein_coding	41361922	41383590	HGNC:24814	FOXO6	21668
ENSG00000204070	49.54	protein_coding	45361937	45376798	HGNC:16162	SYS1	14861
ENSG00000204084	46.64	protein_coding	37860697	37947053	HGNC:6077	INPP5B	86356
ENSG00000204103	56.42	protein_coding	40685848	40689236	HGNC:6408	MAFB	3388
ENSG00000204104	44.5	protein_coding	238320441	238400897	HGNC:17861	TRAF3IP1	80456
ENSG00000204116	37.63	protein_coding	73563197	73687111	HGNC:1934	CHIC1	123914
ENSG00000204120	39.44	protein_coding	232697299	232860605	HGNC:11960	GIGYF2	163306
ENSG00000204130	40.87	protein_coding	68341107	68407294	HGNC:19761	RUFY2	66187
ENSG00000204138	42.87	protein_coding	28369582	28500364	HGNC:25793	PHACTR4	130782
ENSG00000204147	38.24	protein_coding	50739318	50816495	HGNC:23456	ASAH2B	77177
ENSG00000204152	40.64	protein_coding	49942049	49974850	HGNC:23581	TIMM23B	32801
ENSG00000204160	51.6	protein_coding	26826688	26857604	HGNC:20712	ZDHHC18	30916
ENSG00000204161	47.39	protein_coding	49154725	49188585	HGNC:27274	TMEM273	33860
ENSG00000204172	40.48	protein_coding	47501854	47523638	HGNC:23463	AGAP9	21784
ENSG00000204175	55.87	protein_coding	46541736	46556658	HGNC:23730	GPRIN2	14922
ENSG00000204177	39.66	transcribed_unprocessed_pseudogene	46788397	46799819	HGNC:23649	BMS1P1	11422
ENSG00000204178	40.69	protein_coding	25430858	25500209	HGNC:25572	MACO1	69351
ENSG00000204186	37.54	protein_coding	206274663	206314427	HGNC:29313	ZDBF2	39764
ENSG00000204209	54.16	protein_coding	33318558	33323016	HGNC:2681	DAXX	4458
ENSG00000204217	41.12	protein_coding	202376327	202567751	HGNC:1078	BMPR2	191424
ENSG00000204219	48.57	protein_coding	23380909	23424748	HGNC:11615	TCEA3	43839
ENSG00000204220	54.13	protein_coding	33289302	33298401	HGNC:4926	PFDN6	9099
ENSG00000204227	53.02	protein_coding	33208500	33212722	HGNC:10018	RING1	4222
ENSG00000204228	56.55	protein_coding	33204655	33206831	HGNC:3554	HSD17B8	2176
ENSG00000204231	53.9	protein_coding	33193588	33200665	HGNC:10478	RXRB	7077
ENSG00000204237	62.12	protein_coding	81665036	81666635	HGNC:27901	OXLD1	1599
ENSG00000204253	47.33	processed_pseudogene	189923336	189924216	HGNC:48814	HNRNPCP2	880
ENSG00000204256	51.52	protein_coding	32968594	32981505	HGNC:1103	BRD2	12911
ENSG00000204257	43.69	protein_coding	32948613	32969094	HGNC:4934	HLA-DMA	20481
ENSG00000204261	52.21	lncRNA	32844078	32846500	HGNC:39758	PSMB8-AS1	2422
ENSG00000204264	50.49	protein_coding	32840717	32844679	HGNC:9545	PSMB8	3962
ENSG00000204267	43.79	protein_coding	32821833	32838739	HGNC:44	TAP2	16906
ENSG00000204271	39.64	protein_coding	56818298	56995827	HGNC:27272	SPIN3	177529
ENSG00000204272	45.07	protein_coding	56729241	56819179	HGNC:50713	NBDY	89938
ENSG00000204287	42.91	protein_coding	32439878	32445046	HGNC:4947	HLA-DRA	5168
ENSG00000204301	51.81	protein_coding	32194843	32224067	HGNC:7884	NOTCH4	29224
ENSG00000204304	54.99	protein_coding	32184733	32190202	HGNC:8633	PBX2	5469
ENSG00000204305	56.66	protein_coding	32180968	32184322	HGNC:320	AGER	3354
ENSG00000204308	51.65	protein_coding	32178405	32180793	HGNC:10068	RNF5	2388
ENSG00000204310	50.57	protein_coding	32168212	32178096	HGNC:324	AGPAT1	9884
ENSG00000204311	39.63	protein_coding	178451346	178462102	HGNC:29502	PJVK	10756
ENSG00000204314	58.65	protein_coding	32148359	32153083	HGNC:13943	PRRT1	4724
ENSG00000204315	54.55	protein_coding	32128707	32130288	HGNC:13949	FKBPL	1581
ENSG00000204316	57.19	protein_coding	75898644	75905093	HGNC:14033	MRPL38	6449
ENSG00000204344	53.1	protein_coding	31971091	31982821	HGNC:11398	STK19	11730
ENSG00000204348	58.73	protein_coding	31969810	31972290	HGNC:2992	DXO	2480
ENSG00000204351	54.11	protein_coding	31959116	31969818	HGNC:10898	SKIC2	10702
ENSG00000204356	49.44	protein_coding	31952087	31959038	HGNC:13974	NELFE	6951
ENSG00000204366	65	protein_coding	31899613	31902086	HGNC:19066	ZBTB12	2473
ENSG00000204370	41.76	protein_coding	112086824	112120016	HGNC:10683	SDHD	33192
ENSG00000204371	53.84	protein_coding	31879759	31897698	HGNC:14129	EHMT2	17939
ENSG00000204386	51.93	protein_coding	31857063	31862905	HGNC:7758	NEU1	5842
ENSG00000204387	49.73	lncRNA	31822094	31839766	HGNC:19078	SNHG32	17672
ENSG00000204390	49.27	protein_coding	31809619	31815283	HGNC:5234	HSPA1L	5664
ENSG00000204392	48.09	protein_coding	31797396	31806966	HGNC:13940	LSM2	9570
ENSG00000204394	53.52	protein_coding	31777518	31795752	HGNC:12651	VARS1	18234
ENSG00000204397	37.42	protein_coding	105039092	105101431	HGNC:33701	CARD16	62339
ENSG00000204406	36.28	protein_coding	148021011	148516971	HGNC:20444	MBD5	495960
ENSG00000204410	48.58	protein_coding	31739677	31762676	HGNC:7328	MSH5	22999
ENSG00000204427	50.29	protein_coding	31686955	31703356	HGNC:13921	ABHD16A	16401
ENSG00000204428	52.93	protein_coding	31676684	31684040	HGNC:13932	LY6G5C	7356
ENSG00000204435	52.69	protein_coding	31665227	31670343	HGNC:2460	CSNK2B	5116
ENSG00000204438	53.98	protein_coding	31661228	31666283	HGNC:13920	GPANK1	5055
ENSG00000204439	56.99	protein_coding	31658298	31660778	HGNC:19076	C6orf47	2480
ENSG00000204444	50.15	protein_coding	31652416	31658210	HGNC:13916	APOM	5794
ENSG00000204463	52.36	protein_coding	31639028	31652705	HGNC:13919	BAG6	13677
ENSG00000204469	53.44	protein_coding	31620715	31637771	HGNC:13918	PRRC2A	17056
ENSG00000204472	53.91	protein_coding	31615217	31617021	HGNC:352	AIF1	1804
ENSG00000204498	48.1	protein_coding	31546870	31558829	HGNC:7800	NFKBIL1	11959
ENSG00000204514	46.12	protein_coding	57848731	57889074	HGNC:33258	ZNF814	40343
ENSG00000204516	49.6	protein_coding	31494881	31511124	HGNC:7091	MICB	16243
ENSG00000204519	45.44	protein_coding	57681969	57717301	HGNC:25108	ZNF551	35332
ENSG00000204520	50.38	protein_coding	31399784	31415315	HGNC:7090	MICA	15531
ENSG00000204524	43.28	protein_coding	57240632	57262728	HGNC:23272	ZNF805	22096
ENSG00000204525	59.28	protein_coding	31268749	31272130	HGNC:4933	HLA-C	3381
ENSG00000204536	51.86	protein_coding	31142439	31158238	HGNC:13930	CCHCR1	15799
ENSG00000204560	49.97	protein_coding	30653119	30673006	HGNC:2739	DHX16	19887
ENSG00000204564	52.14	protein_coding	30647039	30653210	HGNC:21301	C6orf136	6171
ENSG00000204568	46.12	protein_coding	30617840	30626395	HGNC:14516	MRPS18B	8555
ENSG00000204569	46.35	protein_coding	30600413	30618612	HGNC:9284	PPP1R10	18199
ENSG00000204574	47.94	protein_coding	30571393	30597179	HGNC:70	ABCF1	25786
ENSG00000204576	44.2	protein_coding	30557280	30563723	HGNC:21149	PRR3	6443
ENSG00000204577	59.87	protein_coding	54216278	54223506	HGNC:6607	LILRB3	7228
ENSG00000204580	55.25	protein_coding	30876421	30900156	HGNC:2730	DDR1	23735
ENSG00000204588	42.72	lncRNA	109986977	110019161	HGNC:49269	LINC01123	32184
ENSG00000204590	49.12	protein_coding	30541381	30556489	HGNC:4413	GNL1	15108
ENSG00000204592	55.61	protein_coding	30489509	30494194	HGNC:4962	HLA-E	4685
ENSG00000204599	44.36	protein_coding	30326479	30343729	HGNC:10065	TRIM39	17250
ENSG00000204604	43.76	protein_coding	52838010	52857649	HGNC:33105	ZNF468	19639
ENSG00000204611	42.23	protein_coding	52113091	52139938	HGNC:28062	ZNF616	26847
ENSG00000204618	56.27	protein_coding	30070266	30075849	HGNC:18064	RNF39	5583
ENSG00000204619	49.16	protein_coding	30066709	30070333	HGNC:9285	PPP1R11	3624
ENSG00000204623	40.35	transcribed_unitary_pseudogene	30056965	30058612	HGNC:13924	POLR1HASP	1647
